name,rating,price,type,efficiency rating,wattage,modular,link
Asus TUF Gaming 1200G 1200 W 80+ Gold Certified Fully Modular ATX Power Supply,,$209.99,ATX,80+ Gold,1200 W,Full,https://www.amazon.com/dp/B0CTXR7M69?tag=bgfg-pc-builder-us-20
CoolMax ZX-500 500 W 80+ Certified ATX Power Supply,5.0,$71.98,ATX,80+,500 W,No,https://www.amazon.com/dp/B0075WFDYO?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 750 G3 750 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$129.94,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B005BE058W?tag=bgfg-pc-builder-us-20
Vida Lite 500 W ATX Power Supply,,,ATX,N/A,500 W,No,https://www.amazon.com/s?k=Vida+Lite+500+W+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic FOCUS GX-850 ATX 3.0 850 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$139.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0C5B888CM?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 650 P6 650 W 80+ Platinum Certified Fully Modular ATX Power Supply,5.0,$144.99,ATX,80+ Platinum,650 W,Full,https://www.amazon.com/dp/B09D8T9WWJ?tag=bgfg-pc-builder-us-20
be quiet! Pure Power 12 750 W 80+ Gold Certified ATX Power Supply,,,ATX,80+ Gold,750 W,No,https://www.amazon.com/s?k=be+quiet%21+Pure+Power+12+750+W+80%2B+Gold+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Smart BX1 750 W 80+ Bronze Certified ATX Power Supply,5.0,$62.99,ATX,80+ Bronze,750 W,No,https://www.amazon.com/dp/B0002F8ZHI?tag=bgfg-pc-builder-us-20
Silverstone HELA 1200R 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/s?k=Silverstone+HELA+1200R+1200+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair AX1500i 1500 W 80+ Titanium Certified Fully Modular ATX Power Supply,4.7,$449.99,ATX,80+ Titanium,1500 W,Full,https://www.amazon.com/s?k=Corsair+AX1500i+1500+W+80%2B+Titanium+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
NZXT C1000 (2022) 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,$159.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B09YZ33Z46?tag=bgfg-pc-builder-us-20
EVGA 650 GQ 650 W 80+ Gold Certified Semi-modular ATX Power Supply,4.9,$95.99,ATX,80+ Gold,650 W,Semi,https://www.amazon.com/dp/B017HA3SQ8?tag=bgfg-pc-builder-us-20
Silverstone SX650-G 650 W 80+ Gold Certified Fully Modular SFX Power Supply,4.4,$119.20,SFX,80+ Gold,650 W,Full,https://www.amazon.com/dp/B075M5T9Q8?tag=bgfg-pc-builder-us-20
Gigabyte UD1000GM PG5 (rev. 2.0) 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,$119.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B0BTJYYTGM?tag=bgfg-pc-builder-us-20
Corsair CX650M 650 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.7,$94.99,ATX,80+ Bronze,650 W,Semi,https://www.amazon.com/dp/B01B72W1VA?tag=bgfg-pc-builder-us-20
Silverstone SFX 300 W 80+ Bronze Certified SFX Power Supply,,$74.62,SFX,80+ Bronze,300 W,No,https://www.amazon.com/dp/B01LZFMSFK?tag=bgfg-pc-builder-us-20
SeaSonic FOCUS 850 W 80+ Gold Certified Semi-modular ATX Power Supply,4.7,$153.98,ATX,80+ Gold,850 W,Semi,https://www.amazon.com/s?k=SeaSonic+FOCUS+850+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Asus ROG THOR 1200P 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,5.0,$310.99,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/dp/B07JZHLC4M?tag=bgfg-pc-builder-us-20
Thermaltake Toughpower GT 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=Thermaltake+Toughpower+GT+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Mars Gaming MPIII750 750 W ATX Power Supply,,,ATX,N/A,750 W,No,https://www.amazon.com/s?k=Mars+Gaming+MPIII750+750+W+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master MWE Bronze V2 550 W 80+ Bronze Certified ATX Power Supply,4.7,$120.00,ATX,80+ Bronze,550 W,No,https://www.amazon.com/dp/B07S2SQCVY?tag=bgfg-pc-builder-us-20
Cooler Master V750 SFX GOLD 750 W 80+ Gold Certified Fully Modular SFX Power Supply,4.6,$107.99,SFX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B08LP7B7FM?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 850 GT 850 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$130.80,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B08X1C8TK9?tag=bgfg-pc-builder-us-20
SeaSonic FOCUS GX-1000 ATX 3.0 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$199.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B0C5B8B8SL?tag=bgfg-pc-builder-us-20
MSI MPG A1000G 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,$159.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B09NTQ8TZJ?tag=bgfg-pc-builder-us-20
EVGA 750 GQ 750 W 80+ Gold Certified Semi-modular ATX Power Supply,4.8,$109.94,ATX,80+ Gold,750 W,Semi,https://www.amazon.com/dp/B017HA3RGE?tag=bgfg-pc-builder-us-20
Corsair RM750x SHIFT 750 W 80+ Gold Certified Fully Modular Side Interface ATX Power Supply,4.5,$129.99,ATX,80+ Gold,750 W,Full / Side,https://www.amazon.com/dp/B0C61XRJBG?tag=bgfg-pc-builder-us-20
KOLINK ENCLAVE 500 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,500 W,Full,https://www.amazon.com/s?k=KOLINK+ENCLAVE+500+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Rosewill CMG850 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,$208.88,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0B6FLCK56?tag=bgfg-pc-builder-us-20
ARESGAME AGV 750 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.8,,ATX,80+ Bronze,750 W,Semi,https://www.amazon.com/s?k=ARESGAME+AGV+750+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair HX1000i (2023) 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,,$239.99,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/dp/B0BZ2CRW8H?tag=bgfg-pc-builder-us-20
ADATA XPG Core Reactor II 750 W 80+ Gold Certified Fully Modular ATX Power Supply,,$99.99,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B0CBQWW8K7?tag=bgfg-pc-builder-us-20
Lian Li EDGE 1300 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1300 W,Full,https://www.amazon.com/s?k=Lian+Li+EDGE+1300+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic FOCUS PLUS 850 Gold 850 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$149.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B073H3ZZQZ?tag=bgfg-pc-builder-us-20
Corsair HX1200 Platinum 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,4.9,$232.22,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/dp/B01MZ8A8NW?tag=bgfg-pc-builder-us-20
SeaSonic VERTEX GX-1000 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/s?k=SeaSonic+VERTEX+GX-1000+1000+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair RM750 (2019) 750 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$99.99,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B07RF237B1?tag=bgfg-pc-builder-us-20
Lian Li EDGE 1300 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1300 W,Full,https://www.amazon.com/s?k=Lian+Li+EDGE+1300+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Asus TUF Gaming 850G 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=Asus+TUF+Gaming+850G+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair CV650 650 W 80+ Bronze Certified ATX Power Supply,4.7,$69.99,ATX,80+ Bronze,650 W,No,https://www.amazon.com/dp/B0838YDBP3?tag=bgfg-pc-builder-us-20
Apevia Galaxy 850 W 80+ Gold Certified Semi-modular ATX Power Supply,4.0,$69.98,ATX,80+ Gold,850 W,Semi,https://www.amazon.com/dp/B094282KV4?tag=bgfg-pc-builder-us-20
Corsair CV550 550 W 80+ Bronze Certified ATX Power Supply,4.5,$59.99,ATX,80+ Bronze,550 W,No,https://www.amazon.com/dp/B0838YKLCS?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 1000 GT 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$154.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B09CRH8YPV?tag=bgfg-pc-builder-us-20
Lian Li SP850 850 W 80+ Gold Certified Fully Modular SFX Power Supply,,$149.99,SFX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0BCVBNQCZ?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 1000 G6 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$176.49,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B0997XYF3R?tag=bgfg-pc-builder-us-20
Corsair HX1000 Platinum 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,4.9,$254.99,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/dp/B01N5NWKHH?tag=bgfg-pc-builder-us-20
Super Flower Leadex Titanium 1000 W 80+ Titanium Certified Fully Modular ATX Power Supply,5.0,$214.99,ATX,80+ Titanium,1000 W,Full,https://www.amazon.com/s?k=Super+Flower+Leadex+Titanium+1000+W+80%2B+Titanium+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Asus ROG LOKI 750 W 80+ Platinum Certified Fully Modular SFX Power Supply,,,SFX,80+ Platinum,750 W,Full,https://www.amazon.com/s?k=Asus+ROG+LOKI+750+W+80%2B+Platinum+Certified+Fully+Modular+SFX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair RM650 (2019) 650 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$114.99,ATX,80+ Gold,650 W,Full,https://www.amazon.com/dp/B07RFZPN8G?tag=bgfg-pc-builder-us-20
Corsair RM1000x 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$204.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B015YEI7LK?tag=bgfg-pc-builder-us-20
Corsair RM1200x SHIFT 1200 W 80+ Gold Certified Fully Modular Side Interface ATX Power Supply,,$209.99,ATX,80+ Gold,1200 W,Full / Side,https://www.amazon.com/s?k=Corsair+RM1200x+SHIFT+1200+W+80%2B+Gold+Certified+Fully+Modular+Side+Interface+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
be quiet! Straight Power 12 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,,$259.89,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/dp/B0CC821H5S?tag=bgfg-pc-builder-us-20
Thermaltake Toughpower SFX 1000 W 80+ Gold Certified Fully Modular SFX Power Supply,,$249.99,SFX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B0BMWMY96B?tag=bgfg-pc-builder-us-20
Apevia Premier 650 W 80+ Gold Certified Semi-modular ATX Power Supply,4.5,$59.99,ATX,80+ Gold,650 W,Semi,https://www.amazon.com/dp/B09425ZHVZ?tag=bgfg-pc-builder-us-20
Corsair SF750 750 W 80+ Platinum Certified Fully Modular SFX Power Supply,4.9,$164.99,SFX,80+ Platinum,750 W,Full,https://www.amazon.com/dp/B07M63H81H?tag=bgfg-pc-builder-us-20
Asus ROG LOKI 1200 W 80+ Titanium Certified Fully Modular SFX Power Supply,,,SFX,80+ Titanium,1200 W,Full,https://www.amazon.com/s?k=Asus+ROG+LOKI+1200+W+80%2B+Titanium+Certified+Fully+Modular+SFX+Power+Supply&tag=bgfg-pc-builder-us-20
Apevia Prestige 800 W 80+ Gold Certified ATX Power Supply,4.0,$66.98,ATX,80+ Gold,800 W,No,https://www.amazon.com/dp/B07NWZZXHQ?tag=bgfg-pc-builder-us-20
MSI MAG A1000GL PCIE5 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,$179.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/s?k=MSI+MAG+A1000GL+PCIE5+1000+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Toughpower GF3 TT Premium 750 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,750 W,Full,https://www.amazon.com/s?k=Thermaltake+Toughpower+GF3+TT+Premium+750+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
EVGA 750 N1 750 W ATX Power Supply,4.4,$59.99,ATX,N/A,750 W,No,https://www.amazon.com/dp/B01LZ3WDQG?tag=bgfg-pc-builder-us-20
SeaSonic Focus GX ATX 3.0 V4 (2024) 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=SeaSonic+Focus+GX+ATX+3.0+V4+%282024%29+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Gigabyte P450B 450 W 80+ Bronze Certified ATX Power Supply,4.4,$55.96,ATX,80+ Bronze,450 W,No,https://www.amazon.com/dp/B08DK7YPX4?tag=bgfg-pc-builder-us-20
SeaSonic VERTEX GX-1200 1200 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,1200 W,Full,https://www.amazon.com/s?k=SeaSonic+VERTEX+GX-1200+1200+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
EVGA 700 GD 700 W 80+ Gold Certified ATX Power Supply,4.5,$79.98,ATX,80+ Gold,700 W,No,https://www.amazon.com/dp/B07W956JBC?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 850 G3 850 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$164.94,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=EVGA+SuperNOVA+850+G3+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
ADATA XPG Core Reactor II 650 W 80+ Gold Certified Fully Modular ATX Power Supply,,$89.99,ATX,80+ Gold,650 W,Full,https://www.amazon.com/dp/B0CBQW8NNR?tag=bgfg-pc-builder-us-20
SeaSonic PRIME PX-2200 ATX 3 (2024) 2200 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,2200 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+PX-2200+ATX+3+%282024%29+2200+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic FOCUS GX 750 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$139.99,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B077J9G9CH?tag=bgfg-pc-builder-us-20
be quiet! SFX Power 3 450 450 W 80+ Bronze Certified SFX Power Supply,,$91.75,SFX,80+ Bronze,450 W,No,https://www.amazon.com/dp/B0937H4WJW?tag=bgfg-pc-builder-us-20
Vetroo GV1000 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,$159.99,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B0BRN2YG7F?tag=bgfg-pc-builder-us-20
Lian Li SP750 750 W 80+ Gold Certified Fully Modular SFX Power Supply,,$119.99,SFX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B09YNMX42W?tag=bgfg-pc-builder-us-20
Silverstone Extreme 500 Bronze 500 W 80+ Bronze Certified SFX Power Supply,,$86.12,SFX,80+ Bronze,500 W,No,https://www.amazon.com/dp/B09GL8FH84?tag=bgfg-pc-builder-us-20
be quiet! Pure Power 11 400 W 80+ Gold Certified ATX Power Supply,5.0,$123.69,ATX,80+ Gold,400 W,No,https://www.amazon.com/dp/B07JJKPNRH?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 1200 P3 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,,$244.99,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/dp/B09GQM6CW3?tag=bgfg-pc-builder-us-20
Silverstone SFX 500 W 80+ Gold Certified Fully Modular SFX Power Supply,4.4,$90.99,SFX,80+ Gold,500 W,Full,https://www.amazon.com/dp/B00SD9IORQ?tag=bgfg-pc-builder-us-20
Corsair RM850x SHIFT 850 W 80+ Gold Certified Fully Modular Side Interface ATX Power Supply,5.0,$159.99,ATX,80+ Gold,850 W,Full / Side,https://www.amazon.com/dp/B0BP8BJ7X4?tag=bgfg-pc-builder-us-20
Corsair RM1000x SHIFT 1000 W 80+ Gold Certified Fully Modular Side Interface ATX Power Supply,5.0,$187.99,ATX,80+ Gold,1000 W,Full / Side,https://www.amazon.com/dp/B0BP8B6M7Y?tag=bgfg-pc-builder-us-20
NZXT C1200 (2024) 1200 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,1200 W,Full,https://www.amazon.com/s?k=NZXT+C1200+%282024%29+1200+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair RM850x SHIFT 850 W 80+ Gold Certified Fully Modular Side Interface ATX Power Supply,,$169.99,ATX,80+ Gold,850 W,Full / Side,https://www.amazon.com/dp/B0CWLWGM67?tag=bgfg-pc-builder-us-20
CoolMax I-500 500 W ATX Power Supply,2.0,$26.68,ATX,N/A,500 W,No,https://www.amazon.com/dp/B0081H7EDK?tag=bgfg-pc-builder-us-20
Lian Li SP850 850 W 80+ Gold Certified Fully Modular SFX Power Supply,,$149.99,SFX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0BCV9JCCH?tag=bgfg-pc-builder-us-20
Thermaltake Smart BM3 750 W 80+ Bronze Certified Semi-modular ATX Power Supply,5.0,$69.98,ATX,80+ Bronze,750 W,Semi,https://www.amazon.com/dp/B0CFXGFQNZ?tag=bgfg-pc-builder-us-20
Thermaltake Toughpower GF3 TT Premium 1650 W 80+ Gold Certified Fully Modular ATX Power Supply,,$329.99,ATX,80+ Gold,1650 W,Full,https://www.amazon.com/dp/B0BF3S8WDT?tag=bgfg-pc-builder-us-20
ASRock SL-650G 650 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,650 W,Full,https://www.amazon.com/s?k=ASRock+SL-650G+650+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Gigabyte AORUS ELITE P1000 ICE 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/s?k=Gigabyte+AORUS+ELITE+P1000+ICE+1000+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic PRIME TX-1600 Noctua Edition 1600 W 80+ Titanium Certified Fully Modular ATX Power Supply,,,ATX,80+ Titanium,1600 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+TX-1600+Noctua+Edition+1600+W+80%2B+Titanium+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Gigabyte UD-GM PG5 850 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$124.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0CKM1JX4S?tag=bgfg-pc-builder-us-20
Asus ROG STRIX G 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,4.0,$151.98,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B08X7BKLWS?tag=bgfg-pc-builder-us-20
be quiet! Pure Power 11 600 600 W 80+ Gold Certified Semi-modular ATX Power Supply,,$148.81,ATX,80+ Gold,600 W,Semi,https://www.amazon.com/dp/B07JJL3QRG?tag=bgfg-pc-builder-us-20
Apevia ATX-ES700-RGB 700 W Semi-modular ATX Power Supply,,$48.99,ATX,N/A,700 W,Semi,https://www.amazon.com/dp/B08ZBT29WY?tag=bgfg-pc-builder-us-20
Thermaltake Toughpower GF3 Snow 1200 W 80+ Gold Certified Fully Modular ATX Power Supply,,$459.00,ATX,80+ Gold,1200 W,Full,https://www.amazon.com/dp/B0CKZ2ML5K?tag=bgfg-pc-builder-us-20
SeaSonic Focus GX ATX 3.0 V4 (2024) 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,$132.03,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/dp/B0DJV6JBPH?tag=bgfg-pc-builder-us-20
be quiet! System Power 10 750 W 80+ Bronze Certified ATX Power Supply,,$110.19,ATX,80+ Bronze,750 W,No,https://www.amazon.com/dp/B0BJVPWRXY?tag=bgfg-pc-builder-us-20
be quiet! Pure Power 12 1000 W 80+ Gold Certified ATX Power Supply,,,ATX,80+ Gold,1000 W,No,https://www.amazon.com/s?k=be+quiet%21+Pure+Power+12+1000+W+80%2B+Gold+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair SF850L 850 W 80+ Gold Certified Fully Modular SFX Power Supply,4.5,$144.99,SFX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0BW9SV8HQ?tag=bgfg-pc-builder-us-20
Gigabyte UD-GM PG5 750 W 80+ Gold Certified Fully Modular ATX Power Supply,,$478.00,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B0CNGY7CHH?tag=bgfg-pc-builder-us-20
be quiet! System Power 10 450 W 80+ Bronze Certified ATX Power Supply,,$139.47,ATX,80+ Bronze,450 W,No,https://www.amazon.com/dp/B0BJVKGCDP?tag=bgfg-pc-builder-us-20
be quiet! SFX L Power 600 W 80+ Gold Certified Fully Modular SFX Power Supply,,$119.90,SFX,80+ Gold,600 W,Full,https://www.amazon.com/dp/B07MT3VFMB?tag=bgfg-pc-builder-us-20
SeaSonic PRIME TX-1300 ATX 3.0 1300 W 80+ Titanium Certified Fully Modular ATX Power Supply,,,ATX,80+ Titanium,1300 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+TX-1300+ATX+3.0+1300+W+80%2B+Titanium+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair HX1000i 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,4.9,$549.00,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/dp/B00M2UINT6?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 750 G2 750 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$549.99,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B00IKDETOW?tag=bgfg-pc-builder-us-20
Asus Prime AP-850G 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,$129.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B0CPR29L4K?tag=bgfg-pc-builder-us-20
Azza PSAZ-550W 550 W 80+ Bronze Certified ATX Power Supply,,$54.99,ATX,80+ Bronze,550 W,No,https://www.amazon.com/dp/B084RW7L6G?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 1600 P+ 1600 W 80+ Platinum Certified Fully Modular ATX Power Supply,,$310.87,ATX,80+ Platinum,1600 W,Full,https://www.amazon.com/dp/B09M9639VW?tag=bgfg-pc-builder-us-20
NZXT C1200 (2024) 1200 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,1200 W,Full,https://www.amazon.com/s?k=NZXT+C1200+%282024%29+1200+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master V850 SFX GOLD 850 W 80+ Gold Certified Fully Modular SFX Power Supply,4.9,$140.99,SFX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B08LP6WS35?tag=bgfg-pc-builder-us-20
MSI MPG A750GF 750 W 80+ Gold Certified Fully Modular ATX Power Supply,4.9,$99.99,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B08PDZ5ZLT?tag=bgfg-pc-builder-us-20
be quiet! SFX L Power 500 W 80+ Gold Certified Fully Modular SFX Power Supply,5.0,$128.25,SFX,80+ Gold,500 W,Full,https://www.amazon.com/dp/B07MCGSFN9?tag=bgfg-pc-builder-us-20
Corsair RM850x (2018) 850 W 80+ Gold Certified Fully Modular ATX Power Supply,4.8,$144.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B079H5WNXN?tag=bgfg-pc-builder-us-20
MSI MAG A1250GL PCIE5 1250 W 80+ Gold Certified Fully Modular ATX Power Supply,,$219.99,ATX,80+ Gold,1250 W,Full,https://www.amazon.com/s?k=MSI+MAG+A1250GL+PCIE5+1250+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Deepcool PK650D 650 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,650 W,No,https://www.amazon.com/s?k=Deepcool+PK650D+650+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
be quiet! System Power 10 550 W 80+ Bronze Certified ATX Power Supply,,$145.69,ATX,80+ Bronze,550 W,No,https://www.amazon.com/dp/B0BJVMJ887?tag=bgfg-pc-builder-us-20
NZXT C850 (2024) 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=NZXT+C850+%282024%29+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
NZXT C750 (2022) 750 W 80+ Gold Certified Fully Modular ATX Power Supply,,$109.99,ATX,80+ Gold,750 W,Full,https://www.amazon.com/dp/B09YZ25M7L?tag=bgfg-pc-builder-us-20
SeaSonic FOCUS GX 850 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,$159.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B07WVMDZMZ?tag=bgfg-pc-builder-us-20
be quiet! System Power 10 850 W 80+ Gold Certified ATX Power Supply,,$152.38,ATX,80+ Gold,850 W,No,https://www.amazon.com/dp/B0BJVKQVCF?tag=bgfg-pc-builder-us-20
