name,rating,price,cores,core_clock,boost_clock,tdp,link
Intel Core i9-9920X 3.5 GHz 12-Core Processor,,,12,3.5,4.4,165,https://www.amazon.com/s?k=Intel+Core+i9-9920X+3.5+GHz+12-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-9500F 3 GHz 6-Core OEM/Tray Processor,,,6,3.0,4.4,65,https://www.amazon.com/s?k=Intel+Core+i5-9500F+3+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-9350K 4 GHz Quad-Core Processor,,,4,4.0,4.6,91,https://www.amazon.com/s?k=Intel+Core+i3-9350K+4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-9400 2.9 GHz 6-Core OEM/Tray Processor,,,6,2.9,4.1,65,https://www.amazon.com/s?k=Intel+Core+i5-9400+2.9+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-10325 3.9 GHz Quad-Core Processor,,,4,3.9,4.7,65,https://www.amazon.com/s?k=Intel+Core+i3-10325+3.9+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1245 V6 3.7 GHz Quad-Core OEM/Tray Processor,,$589.95,4,3.7,4.1,73,https://www.amazon.com/dp/B06Y3Z2BJM?tag=bgfg-pc-builder-us-20
Intel Core i5-2310 2.9 GHz Quad-Core Processor,5.0,,4,2.9,N/A,95,https://www.amazon.com/s?k=Intel+Core+i5-2310+2.9+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A10-5800K 3.8 GHz Quad-Core Processor,4.7,,4,3.8,N/A,100,https://www.amazon.com/s?k=AMD+A10-5800K+3.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A10-7890K 4.1 GHz Quad-Core Processor,4.5,,4,4.1,4.3,95,https://www.amazon.com/s?k=AMD+A10-7890K+4.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-8300 3.7 GHz Quad-Core Processor,,$159.99,4,3.7,N/A,62,https://www.amazon.com/dp/B0793DCQLG?tag=bgfg-pc-builder-us-20
AMD Threadripper 2990WX 3 GHz 32-Core OEM/Tray Processor,,,32,3.0,4.2,250,https://www.amazon.com/s?k=AMD+Threadripper+2990WX+3+GHz+32-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X4 645 3.1 GHz Quad-Core OEM/Tray Processor,4.5,,4,3.1,N/A,95,https://www.amazon.com/s?k=AMD+Athlon+II+X4+645+3.1+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-930 2.8 GHz Quad-Core Processor,4.5,$271.69,4,2.8,N/A,130,https://www.amazon.com/dp/B0038JE9MU?tag=bgfg-pc-builder-us-20
Intel Core 2 Extreme QX9775 3.2 GHz Quad-Core Processor,,$1495.00,4,3.2,N/A,150,https://www.amazon.com/dp/B00143O62K?tag=bgfg-pc-builder-us-20
Intel Pentium Gold G5420 3.8 GHz Dual-Core Processor,,$112.64,2,3.8,N/A,54,https://www.amazon.com/dp/B07SBKXDNS?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1245 V6 3.7 GHz Quad-Core Processor,5.0,$204.62,4,3.7,4.1,73,https://www.amazon.com/dp/B06XXFGYFZ?tag=bgfg-pc-builder-us-20
Intel Pentium Gold G6605 4.3 GHz Dual-Core Processor,,$99.99,2,4.3,N/A,58,https://www.amazon.com/s?k=Intel+Pentium+Gold+G6605+4.3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2680 V2 2.8 GHz 10-Core Processor,,,10,2.8,3.6,115,https://www.amazon.com/s?k=Intel+Xeon+E5-2680+V2+2.8+GHz+10-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9400 2.66 GHz Quad-Core Processor,4.0,,4,2.66,N/A,95,https://www.amazon.com/s?k=Intel+Core+2+Quad+Q9400+2.66+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9550 2.83 GHz Quad-Core Processor,4.8,$161.00,4,2.83,N/A,95,https://www.amazon.com/dp/B0012WDMNC?tag=bgfg-pc-builder-us-20
AMD A8-5500 3.2 GHz Quad-Core Processor,4.4,,4,3.2,N/A,65,https://www.amazon.com/s?k=AMD+A8-5500+3.2+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-4340 3.6 GHz Dual-Core Processor,4.7,$195.97,2,3.6,N/A,54,https://www.amazon.com/dp/B00EUUPKB0?tag=bgfg-pc-builder-us-20
AMD FX-9590 4.7 GHz 8-Core Processor,5.0,,8,4.7,5.0,220,https://www.amazon.com/s?k=AMD+FX-9590+4.7+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
AMD 5150 1.6 GHz Quad-Core Processor,3.3,,4,1.6,N/A,25,https://www.amazon.com/s?k=AMD+5150+1.6+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2667 V2 3.3 GHz 8-Core OEM/Tray Processor,,,8,3.3,4.0,130,https://www.amazon.com/s?k=Intel+Xeon+E5-2667+V2+3.3+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2640 V3 2.6 GHz 8-Core Processor,,$161.25,8,2.6,3.4,90,https://www.amazon.com/dp/B00NBP04YI?tag=bgfg-pc-builder-us-20
Intel Core i5-7600 3.5 GHz Quad-Core OEM/Tray Processor,,,4,3.5,4.1,65,https://www.amazon.com/s?k=Intel+Core+i5-7600+3.5+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 7 1800X 3.6 GHz 8-Core OEM/Tray Processor,5.0,,8,3.6,4.0,95,https://www.amazon.com/s?k=AMD+Ryzen+7+1800X+3.6+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-9960X 3.1 GHz 16-Core Processor,,,16,3.1,4.4,165,https://www.amazon.com/s?k=Intel+Core+i9-9960X+3.1+GHz+16-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Phenom II X6 1055T 2.8 GHz 6-Core Processor,4.0,,6,2.8,N/A,125,https://www.amazon.com/s?k=AMD+Phenom+II+X6+1055T+2.8+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-970 3.2 GHz 6-Core Processor,5.0,,6,3.2,N/A,130,https://www.amazon.com/s?k=Intel+Core+i7-970+3.2+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-4771 3.5 GHz Quad-Core Processor,4.9,,4,3.5,3.9,84,https://www.amazon.com/s?k=Intel+Core+i7-4771+3.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-3340 3.1 GHz Quad-Core Processor,4.0,$278.02,4,3.1,3.3,77,https://www.amazon.com/dp/B00EUVMICS?tag=bgfg-pc-builder-us-20
Intel Core i5-4460S 2.9 GHz Quad-Core Processor,,,4,2.9,3.4,65,https://www.amazon.com/s?k=Intel+Core+i5-4460S+2.9+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-7640X 4 GHz Quad-Core Processor,,$252.50,4,4.0,4.2,112,https://www.amazon.com/dp/B071KMBHS8?tag=bgfg-pc-builder-us-20
AMD A10-9700E 3 GHz Quad-Core Processor,,,4,3.0,3.5,35,https://www.amazon.com/s?k=AMD+A10-9700E+3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-3570 3.4 GHz Quad-Core OEM/Tray Processor,4.0,,4,3.4,N/A,77,https://www.amazon.com/s?k=Intel+Core+i5-3570+3.4+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD A12-9800E 3.1 GHz Quad-Core Processor,,,4,3.1,3.8,35,https://www.amazon.com/s?k=AMD+A12-9800E+3.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2660 V2 2.2 GHz 10-Core Processor,,,10,2.2,3.0,95,https://www.amazon.com/s?k=Intel+Xeon+E5-2660+V2+2.2+GHz+10-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G2120 3.1 GHz Dual-Core Processor,4.0,$74.99,2,3.1,N/A,55,https://www.amazon.com/dp/B0093H8K1C?tag=bgfg-pc-builder-us-20
Intel Core i9-9940X 3.3 GHz 14-Core OEM/Tray Processor,,$948.68,14,3.3,4.4,165,https://www.amazon.com/dp/B07LB3MLBL?tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E8600 3.33 GHz Dual-Core OEM/Tray Processor,4.5,,2,3.33,N/A,65,https://www.amazon.com/s?k=Intel+Core+2+Duo+E8600+3.33+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD FX-8120 3.1 GHz 8-Core OEM/Tray Processor,4.0,,8,3.1,N/A,125,https://www.amazon.com/s?k=AMD+FX-8120+3.1+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1271 V3 3.6 GHz Quad-Core Processor,5.0,,4,3.6,4.0,80,https://www.amazon.com/s?k=Intel+Xeon+E3-1271+V3+3.6+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron G5925 3.6 GHz Dual-Core Processor,,$25.94,2,3.6,N/A,58,https://www.amazon.com/dp/B08DHX5NYH?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2695 V2 2.4 GHz 12-Core Processor,,$399.99,12,2.4,3.2,115,https://www.amazon.com/dp/B00F29ZSZ6?tag=bgfg-pc-builder-us-20
Intel Pentium Gold G6600 4.2 GHz Dual-Core Processor,,$99.00,2,4.2,N/A,58,https://www.amazon.com/dp/B086MMS6FY?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2650L 1.8 GHz 8-Core OEM/Tray Processor,,$101.31,8,1.8,2.3,70,https://www.amazon.com/dp/B0090YN39M?tag=bgfg-pc-builder-us-20
AMD Phenom II X4 955 Black 3.2 GHz Quad-Core Processor,4.5,,4,3.2,N/A,125,https://www.amazon.com/s?k=AMD+Phenom+II+X4+955+Black+3.2+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2687W V2 3.4 GHz 8-Core Processor,,,8,3.4,4.0,150,https://www.amazon.com/s?k=Intel+Xeon+E5-2687W+V2+3.4+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2695 V3 2.3 GHz 14-Core Processor,,$178.16,14,2.3,3.3,120,https://www.amazon.com/dp/B00M1BU6NM?tag=bgfg-pc-builder-us-20
Intel Core i5-6600 3.3 GHz Quad-Core OEM/Tray Processor,,,4,3.3,3.9,65,https://www.amazon.com/s?k=Intel+Core+i5-6600+3.3+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon X4 880K 4 GHz Quad-Core Processor,4.0,,4,4.0,4.2,95,https://www.amazon.com/s?k=AMD+Athlon+X4+880K+4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 7 1800X 3.6 GHz 8-Core Processor,4.0,,8,3.6,4.0,95,https://www.amazon.com/s?k=AMD+Ryzen+7+1800X+3.6+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-9600T 2.3 GHz 6-Core OEM/Tray Processor,,,6,2.3,3.9,35,https://www.amazon.com/s?k=Intel+Core+i5-9600T+2.3+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1220 V3 3.1 GHz Quad-Core Processor,4.5,$38.20,4,3.1,3.5,80,https://www.amazon.com/dp/B00D697OEW?tag=bgfg-pc-builder-us-20
Intel Core i3-6098P 3.6 GHz Dual-Core Processor,4.0,$99.99,2,3.6,N/A,54,https://www.amazon.com/dp/B01A3N74YS?tag=bgfg-pc-builder-us-20
Intel Pentium G4560 3.5 GHz Dual-Core OEM/Tray Processor,,,2,3.5,N/A,54,https://www.amazon.com/s?k=Intel+Pentium+G4560+3.5+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-880 3.06 GHz Quad-Core OEM/Tray Processor,,,4,3.06,N/A,95,https://www.amazon.com/s?k=Intel+Core+i7-880+3.06+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-550 3.2 GHz Dual-Core Processor,5.0,$167.95,2,3.2,N/A,73,https://www.amazon.com/dp/B003LL1X1A?tag=bgfg-pc-builder-us-20
Intel Core i3-4330 3.5 GHz Dual-Core Processor,4.7,,2,3.5,N/A,54,https://www.amazon.com/s?k=Intel+Core+i3-4330+3.5+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-5960X 3 GHz 8-Core OEM/Tray Processor,,,8,3.0,3.5,140,https://www.amazon.com/s?k=Intel+Core+i7-5960X+3+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-6500T 2.5 GHz Quad-Core Processor,,,4,2.5,3.1,35,https://www.amazon.com/s?k=Intel+Core+i5-6500T+2.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron G3920 2.6 GHz Dual-Core OEM/Tray Processor,,$489.95,2,2.6,N/A,35,https://www.amazon.com/dp/B079TRJBPX?tag=bgfg-pc-builder-us-20
Intel Core i5-9400T 1.8 GHz 6-Core OEM/Tray Processor,,,6,1.8,3.4,35,https://www.amazon.com/s?k=Intel+Core+i5-9400T+1.8+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-10900K 3.7 GHz 10-Core Processor,,,10,3.7,5.3,125,https://www.amazon.com/s?k=Intel+Core+i9-10900K+3.7+GHz+10-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G3250 3.2 GHz Dual-Core Processor,4.5,$75.00,2,3.2,N/A,53,https://www.amazon.com/dp/B00LV8U31G?tag=bgfg-pc-builder-us-20
Intel Pentium Gold G5400T 3.1 GHz Dual-Core OEM/Tray Processor,,$98.95,2,3.1,N/A,35,https://www.amazon.com/dp/B07BT5W7TV?tag=bgfg-pc-builder-us-20
Intel Pentium E2140 1.6 GHz Dual-Core Processor,,$79.95,2,1.6,N/A,65,https://www.amazon.com/dp/B000QDH7X4?tag=bgfg-pc-builder-us-20
Intel Core i5-3330S 2.7 GHz Quad-Core OEM/Tray Processor,,$229.95,4,2.7,3.2,65,https://www.amazon.com/dp/B00A98S57S?tag=bgfg-pc-builder-us-20
Intel Core i5-3350P 3.1 GHz Quad-Core Processor,4.5,,4,3.1,N/A,69,https://www.amazon.com/s?k=Intel+Core+i5-3350P+3.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-3210 3.2 GHz Dual-Core Processor,,$70.00,2,3.2,N/A,55,https://www.amazon.com/dp/B00B4BJTCY?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1245 V3 3.4 GHz Quad-Core Processor,5.0,,4,3.4,3.8,84,https://www.amazon.com/s?k=Intel+Xeon+E3-1245+V3+3.4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2670 2.6 GHz 8-Core Processor,4.8,,8,2.6,3.3,115,https://www.amazon.com/s?k=Intel+Xeon+E5-2670+2.6+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
AMD FX-4100 3.6 GHz Quad-Core OEM/Tray Processor,,,4,3.6,N/A,95,https://www.amazon.com/s?k=AMD+FX-4100+3.6+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-1620 3.6 GHz Quad-Core OEM/Tray Processor,5.0,,4,3.6,3.8,130,https://www.amazon.com/s?k=Intel+Xeon+E5-1620+3.6+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-8600T 2.3 GHz 6-Core OEM/Tray Processor,,,6,2.3,3.7,35,https://www.amazon.com/s?k=Intel+Core+i5-8600T+2.3+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E-2124 3.3 GHz Quad-Core Processor,,$250.52,4,3.3,4.3,71,https://www.amazon.com/dp/B07KNFR6LR?tag=bgfg-pc-builder-us-20
AMD Athlon II X4 620 2.6 GHz Quad-Core OEM/Tray Processor,5.0,$54.95,4,2.6,N/A,95,https://www.amazon.com/dp/B009MQO572?tag=bgfg-pc-builder-us-20
AMD Phenom II X4 975 3.6 GHz Quad-Core OEM/Tray Processor,,$168.02,4,3.6,N/A,125,https://www.amazon.com/dp/B007ONBQ0O?tag=bgfg-pc-builder-us-20
Intel Core i7-980 3.333 GHz 6-Core Processor,5.0,$97.00,6,3.333,N/A,130,https://www.amazon.com/dp/B0058FO22O?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1220 V2 3.1 GHz Quad-Core Processor,,,4,3.1,N/A,69,https://www.amazon.com/s?k=Intel+Xeon+E3-1220+V2+3.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-4690 3.5 GHz Quad-Core OEM/Tray Processor,,$132.37,4,3.5,3.9,84,https://www.amazon.com/dp/B00TO9ZD8M?tag=bgfg-pc-builder-us-20
AMD Athlon II X2 250 3 GHz Dual-Core Processor,4.0,,2,3.0,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+250+3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron G1840 2.8 GHz Dual-Core Processor,4.8,,2,2.8,N/A,53,https://www.amazon.com/s?k=Intel+Celeron+G1840+2.8+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2637 V3 3.5 GHz Quad-Core OEM/Tray Processor,,,4,3.5,3.7,135,https://www.amazon.com/s?k=Intel+Xeon+E5-2637+V3+3.5+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-6100T 3.2 GHz Dual-Core Processor,,,2,3.2,N/A,35,https://www.amazon.com/s?k=Intel+Core+i3-6100T+3.2+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1245 V5 3.5 GHz Quad-Core Processor,,$49.00,4,3.5,3.9,80,https://www.amazon.com/dp/B015T3YEZ4?tag=bgfg-pc-builder-us-20
Intel Core i5-8600 3.1 GHz 6-Core OEM/Tray Processor,,$140.00,6,3.1,4.3,65,https://www.amazon.com/dp/B079FT5YLF?tag=bgfg-pc-builder-us-20
AMD A10-5800K 3.8 GHz Quad-Core OEM/Tray Processor,,$78.02,4,3.8,N/A,100,https://www.amazon.com/dp/B00NVMSTJI?tag=bgfg-pc-builder-us-20
Intel Core i3-4160 3.6 GHz Dual-Core OEM/Tray Processor,3.0,,2,3.6,N/A,54,https://www.amazon.com/s?k=Intel+Core+i3-4160+3.6+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-5675C 3.1 GHz Quad-Core Processor,5.0,,4,3.1,3.6,65,https://www.amazon.com/s?k=Intel+Core+i5-5675C+3.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-9300 3.7 GHz Quad-Core Processor,,$177.50,4,3.7,4.3,62,https://www.amazon.com/dp/B07S8DWC81?tag=bgfg-pc-builder-us-20
Intel Pentium E5300 2.6 GHz Dual-Core Processor,3.5,$59.49,2,2.6,N/A,65,https://www.amazon.com/dp/B001MQBQSQ?tag=bgfg-pc-builder-us-20
Intel Core i5-750 2.66 GHz Quad-Core OEM/Tray Processor,,$30.20,4,2.66,N/A,95,https://www.amazon.com/dp/B002RTV1RS?tag=bgfg-pc-builder-us-20
Intel Core i7-870 2.93 GHz Quad-Core OEM/Tray Processor,5.0,$235.02,4,2.93,N/A,95,https://www.amazon.com/dp/B004VOXG4S?tag=bgfg-pc-builder-us-20
AMD A8-6500 3.5 GHz Quad-Core Processor,,$57.99,4,3.5,N/A,65,https://www.amazon.com/dp/B00CPLGFII?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1225 V3 3.2 GHz Quad-Core Processor,,$98.86,4,3.2,3.6,84,https://www.amazon.com/dp/B00D69Q0GK?tag=bgfg-pc-builder-us-20
AMD A10-7860k 3.6 GHz Quad-Core Processor,4.6,,4,3.6,4.0,65,https://www.amazon.com/s?k=AMD+A10-7860k+3.6+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-9350KF 4 GHz Quad-Core Processor,4.0,$298.68,4,4.0,4.6,91,https://www.amazon.com/dp/B07NC419VF?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2643 V4 3.4 GHz 6-Core OEM/Tray Processor,,$314.24,6,3.4,3.7,135,https://www.amazon.com/dp/B01DZG2O6S?tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q8400 2.66 GHz Quad-Core Processor,,$155.97,4,2.66,N/A,95,https://www.amazon.com/dp/B002654FQM?tag=bgfg-pc-builder-us-20
AMD Opteron 6378 2.4 GHz 16-Core OEM/Tray Processor,,,16,2.4,3.3,115,https://www.amazon.com/s?k=AMD+Opteron+6378+2.4+GHz+16-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G3260 3.3 GHz Dual-Core Processor,5.0,,2,3.3,N/A,53,https://www.amazon.com/s?k=Intel+Pentium+G3260+3.3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-6900K 3.2 GHz 8-Core OEM/Tray Processor,,$380.00,8,3.2,3.7,140,https://www.amazon.com/dp/B01GIO0SG2?tag=bgfg-pc-builder-us-20
AMD Athlon X4 970 3.8 GHz Quad-Core OEM/Tray Processor,,,4,3.8,4.0,65,https://www.amazon.com/s?k=AMD+Athlon+X4+970+3.8+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-8500 3 GHz 6-Core Processor,,,6,3.0,4.1,65,https://www.amazon.com/s?k=Intel+Core+i5-8500+3+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A8-7680 3.5 GHz Quad-Core Processor,,,4,3.5,3.8,65,https://www.amazon.com/s?k=AMD+A8-7680+3.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2620 V3 2.4 GHz 6-Core Processor,,$44.46,6,2.4,3.2,85,https://www.amazon.com/dp/B00M1BUUMO?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2660 V3 2.6 GHz 10-Core OEM/Tray Processor,,$183.70,10,2.6,3.3,105,https://www.amazon.com/dp/B00PDD1GCA?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2640 2.5 GHz 6-Core Processor,,$55.67,6,2.5,3.0,95,https://www.amazon.com/dp/B007H29EC4?tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9300 2.5 GHz Quad-Core OEM/Tray Processor,4.0,$38.04,4,2.5,N/A,95,https://www.amazon.com/dp/B001QSD5GQ?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2640 V4 2.4 GHz 10-Core Processor,,$998.95,10,2.4,3.4,90,https://www.amazon.com/dp/B01CSIS7BK?tag=bgfg-pc-builder-us-20
Intel Core i5-4690K 3.5 GHz Quad-Core OEM/Tray Processor,5.0,,4,3.5,3.9,88,https://www.amazon.com/s?k=Intel+Core+i5-4690K+3.5+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-10100T 3 GHz Quad-Core OEM/Tray Processor,,,4,3.0,3.8,35,https://www.amazon.com/s?k=Intel+Core+i3-10100T+3+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E-2274G 4 GHz Quad-Core OEM/Tray Processor,,$430.78,4,4.0,4.9,83,https://www.amazon.com/dp/B088WHS5TJ?tag=bgfg-pc-builder-us-20
AMD FX-8370 4 GHz 8-Core Processor,4.7,,8,4.0,4.3,125,https://www.amazon.com/s?k=AMD+FX-8370+4+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core Ultra 7 265F 2.4 GHz 20-Core Processor,,,20,2.4,N/A,65,https://www.amazon.com/s?k=Intel+Core+Ultra+7+265F+2.4+GHz+20-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-7900X 3.3 GHz 10-Core OEM/Tray Processor,,$1498.95,10,3.3,4.5,140,https://www.amazon.com/dp/B073CJN5JJ?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2690 V3 2.6 GHz 12-Core Processor,5.0,$40.00,12,2.6,3.5,135,https://www.amazon.com/dp/B00NFNYPVE?tag=bgfg-pc-builder-us-20
Intel Core i7-3970X Extreme Edition 3.5 GHz 6-Core Processor,5.0,$369.95,6,3.5,N/A,150,https://www.amazon.com/dp/B009V9BGIG?tag=bgfg-pc-builder-us-20
Intel Core i5-4570T 2.9 GHz Dual-Core Processor,3.0,,2,2.9,N/A,35,https://www.amazon.com/s?k=Intel+Core+i5-4570T+2.9+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A4-6300B 3.7 GHz Dual-Core OEM/Tray Processor,,$49.95,2,3.7,3.9,65,https://www.amazon.com/dp/B078Y95RD4?tag=bgfg-pc-builder-us-20
AMD FX-8150 3.6 GHz 8-Core Processor,4.7,,8,3.6,N/A,125,https://www.amazon.com/s?k=AMD+FX-8150+3.6+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon 3000G (14nm) 3.5 GHz Dual-Core OEM/Tray Processor,,,2,3.5,N/A,35,https://www.amazon.com/s?k=AMD+Athlon+3000G+%2814nm%29+3.5+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G2020 2.9 GHz Dual-Core Processor,4.7,$50.00,2,2.9,N/A,55,https://www.amazon.com/dp/B00B4G70RU?tag=bgfg-pc-builder-us-20
Intel Core i5-7400T 2.4 GHz Quad-Core OEM/Tray Processor,,$189.65,4,2.4,3.0,35,https://www.amazon.com/dp/B06XPXZ1VN?tag=bgfg-pc-builder-us-20
Intel Core i3-9100T 3.1 GHz Quad-Core OEM/Tray Processor,,,4,3.1,3.7,35,https://www.amazon.com/s?k=Intel+Core+i3-9100T+3.1+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E-2288G 3.7 GHz 8-Core OEM/Tray Processor,,,8,3.7,5.0,95,https://www.amazon.com/s?k=Intel+Xeon+E-2288G+3.7+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1270 V6 3.8 GHz Quad-Core OEM/Tray Processor,,$719.95,4,3.8,4.2,72,https://www.amazon.com/dp/B06Y3P9BLS?tag=bgfg-pc-builder-us-20
Intel Xeon E5-1650 V3 3.5 GHz 6-Core OEM/Tray Processor,,,6,3.5,3.8,140,https://www.amazon.com/s?k=Intel+Xeon+E5-1650+V3+3.5+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD A10-6700 3.7 GHz Quad-Core Processor,5.0,,4,3.7,N/A,65,https://www.amazon.com/s?k=AMD+A10-6700+3.7+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-3960X Extreme Edition 3.3 GHz 6-Core Processor,5.0,$795.00,6,3.3,N/A,130,https://www.amazon.com/dp/B00603QXPW?tag=bgfg-pc-builder-us-20
