name,rating,price,chipset,memory,core clock,boost clock,color,length,link
Diamond R7250D51GXOC Radeon R7 250 1 GB Graphics Card,,,Radeon R7 250,1 GB,1000 MHz,1050 MHz,Black / Blue,170 mm,https://www.amazon.com/s?k=Diamond+R7250D51GXOC+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R9270XD52GXOCV2 Radeon R9 270X 2 GB Graphics Card,5.0,,Radeon R9 270X,2 GB,1000 MHz,1050 MHz,Black / Red,261 mm,https://www.amazon.com/s?k=Diamond+R9270XD52GXOCV2+Radeon+R9+270X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R9280XD53G Radeon R9 280X 3 GB Graphics Card,,,Radeon R9 280X,3 GB,850 MHz,N/A,Black / Red,309 mm,https://www.amazon.com/s?k=Diamond+R9280XD53G+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R9280XD53GXOC Radeon R9 280X 3 GB Graphics Card,,,Radeon R9 280X,3 GB,850 MHz,1000 MHz,Black / Red,309 mm,https://www.amazon.com/s?k=Diamond+R9280XD53GXOC+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R9290D54G Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,947 MHz,N/A,Black / Red,274 mm,https://www.amazon.com/s?k=Diamond+R9290D54G+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R9290XD54G Radeon R9 290X 4 GB Graphics Card,,,Radeon R9 290X,4 GB,947 MHz,N/A,Black / Red,274 mm,https://www.amazon.com/s?k=Diamond+R9290XD54G+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R724OC-2GI Radeon R7 240 2 GB Graphics Card,,,Radeon R7 240,2 GB,900 MHz,N/A,Black / Silver,195 mm,https://www.amazon.com/s?k=Gigabyte+GV-R724OC-2GI+Radeon+R7+240+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R725OC-1GI Radeon R7 250 1 GB Graphics Card,5.0,,Radeon R7 250,1 GB,1100 MHz,N/A,Black / Silver,195 mm,https://www.amazon.com/s?k=Gigabyte+GV-R725OC-1GI+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS IceQ X² Radeon R9 270X 2 GB Graphics Card,4.0,,Radeon R9 270X,2 GB,1100 MHz,1140 MHz,Black / Silver,270 mm,https://www.amazon.com/s?k=HIS+IceQ+X%C2%B2+Radeon+R9+270X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI R6450-2GD3H/LP Radeon HD 6450 2 GB Graphics Card,,,Radeon HD 6450,2 GB,625 MHz,N/A,Black / Silver,165 mm,https://www.amazon.com/s?k=MSI+R6450-2GD3H%2FLP+Radeon+HD+6450+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7790 1GBD5-TDH/OC Radeon HD 7790 1 GB Graphics Card,,,Radeon HD 7790,1 GB,1075 MHz,N/A,Black / Red,219 mm,https://www.amazon.com/s?k=PowerColor+AX7790+1GBD5-TDH%2FOC+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7850 2GBD5-2DHE/OC Radeon HD 7850 2 GB Graphics Card,4.0,,Radeon HD 7850,2 GB,910 MHz,N/A,Black / Yellow,N/A,https://www.amazon.com/s?k=PowerColor+AX7850+2GBD5-2DHE%2FOC+Radeon+HD+7850+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7870 2GBD5-2DHV2 Radeon HD 7870 GHz Edition 2 GB Graphics Card,5.0,,Radeon HD 7870 GHz Edition,2 GB,1000 MHz,N/A,Black / Yellow,225 mm,https://www.amazon.com/s?k=PowerColor+AX7870+2GBD5-2DHV2+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AXR7 250 1GBD5-HV2E/OC Radeon R7 250 1 GB Graphics Card,,,Radeon R7 250,1 GB,1050 MHz,1100 MHz,Black / Silver,168 mm,https://www.amazon.com/s?k=PowerColor+AXR7+250+1GBD5-HV2E%2FOC+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor TurboDuo Radeon R9 270 2 GB Graphics Card,4.8,,Radeon R9 270,2 GB,930 MHz,955 MHz,Black / Red,198 mm,https://www.amazon.com/s?k=PowerColor+TurboDuo+Radeon+R9+270+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor Devil Radeon R9 270X 2 GB Graphics Card,4.8,,Radeon R9 270X,2 GB,1150 MHz,1180 MHz,Black / Red,254 mm,https://www.amazon.com/s?k=PowerColor+Devil+Radeon+R9+270X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AXR9 290 4GBD5-MDHG/OC Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,975 MHz,N/A,Black / Red,267 mm,https://www.amazon.com/s?k=PowerColor+AXR9+290+4GBD5-MDHG%2FOC+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Dual-X Radeon R9 280X 3 GB Graphics Card,5.0,,Radeon R9 280X,3 GB,900 MHz,1050 MHz,Black / Silver,279 mm,https://www.amazon.com/s?k=Sapphire+Dual-X+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900650 Radeon R7 260X 2 GB Graphics Card,,,Radeon R7 260X,2 GB,1100 MHz,1160 MHz,Black / Red,N/A,https://www.amazon.com/s?k=VisionTek+900650+Radeon+R7+260X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900672 Radeon R9 290X 4 GB Graphics Card,,,Radeon R9 290X,4 GB,1000 MHz,N/A,Black / Red,292 mm,https://www.amazon.com/s?k=VisionTek+900672+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX FX-779A-ZDB4 Radeon HD 7790 1 GB Graphics Card,,,Radeon HD 7790,1 GB,1075 MHz,N/A,Black / Silver,198 mm,https://www.amazon.com/s?k=XFX+FX-779A-ZDB4+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX FX-797A-TDKC Radeon HD 7970 3 GB Graphics Card,,,Radeon HD 7970,3 GB,925 MHz,N/A,Black / Silver,274 mm,https://www.amazon.com/s?k=XFX+FX-797A-TDKC+Radeon+HD+7970+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX FX779AZNJ4 Radeon HD 7790 1 GB Graphics Card,,,Radeon HD 7790,1 GB,1075 MHz,N/A,Black / Silver,167 mm,https://www.amazon.com/s?k=XFX+FX779AZNJ4+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R7-250A-ZLH4 Radeon R7 250 1 GB Graphics Card,,,Radeon R7 250,1 GB,1000 MHz,1050 MHz,Silver,175 mm,https://www.amazon.com/s?k=XFX+R7-250A-ZLH4+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R9-290A-ENBC Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,980 MHz,N/A,Black / Red,288 mm,https://www.amazon.com/s?k=XFX+R9-290A-ENBC+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Tri-X Radeon R9 290X 4 GB Graphics Card,5.0,,Radeon R9 290X,4 GB,1040 MHz,N/A,Black / Orange,305 mm,https://www.amazon.com/s?k=Sapphire+Tri-X+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte WINDFORCE Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,1040 MHz,N/A,Black / Silver,294 mm,https://www.amazon.com/s?k=Gigabyte+WINDFORCE+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Club 3D CGAX-R9276 Radeon R9 270 2 GB Graphics Card,,,Radeon R9 270,2 GB,900 MHz,955 MHz,Black / Red,210 mm,https://www.amazon.com/s?k=Club+3D+CGAX-R9276+Radeon+R9+270+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Club 3D '14 Radeon R9 270X 2 GB Graphics Card,,,Radeon R9 270X,2 GB,1000 MHz,1080 MHz,Black / Red,210 mm,https://www.amazon.com/s?k=Club+3D+%26%23x27%3B14+Radeon+R9+270X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R7250D51G Radeon R7 250 1 GB Graphics Card,,,Radeon R7 250,1 GB,1000 MHz,N/A,Black / Blue,170 mm,https://www.amazon.com/s?k=Diamond+R7250D51G+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R726XOC-1GD Radeon R7 260X 1 GB Graphics Card,,,Radeon R7 260X,1 GB,1188 MHz,N/A,Black / Blue,203 mm,https://www.amazon.com/s?k=Gigabyte+GV-R726XOC-1GD+Radeon+R7+260X+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Dual-X Radeon R9 280X 3 GB Graphics Card,,,Radeon R9 280X,3 GB,870 MHz,1020 MHz,Black / Silver,262 mm,https://www.amazon.com/s?k=Sapphire+Dual-X+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Dual-X Radeon R9 270X 2 GB Graphics Card,,,Radeon R9 270X,2 GB,1020 MHz,N/A,Black / Silver,228 mm,https://www.amazon.com/s?k=Sapphire+Dual-X+Radeon+R9+270X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Vapor-X Radeon R9 270X 2 GB Graphics Card,4.5,,Radeon R9 270X,2 GB,1050 MHz,1100 MHz,Black / Blue,264 mm,https://www.amazon.com/s?k=Sapphire+Vapor-X+Radeon+R9+270X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900653 Radeon R9 290 4 GB Graphics Card,4.0,,Radeon R9 290,4 GB,662 MHz,947 MHz,Black / Red,276 mm,https://www.amazon.com/s?k=VisionTek+900653+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-61107-10M GeForce GTX 650 Ti 2 GB Graphics Card,4.5,,GeForce GTX 650 Ti,2 GB,928 MHz,N/A,Black / Orange,153 mm,https://www.amazon.com/s?k=Zotac+ZT-61107-10M+GeForce+GTX+650+Ti+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS H695F2G2M Radeon HD 6950 2 GB Graphics Card,,,Radeon HD 6950,2 GB,800 MHz,N/A,Red / Blue,N/A,https://www.amazon.com/s?k=HIS+H695F2G2M+Radeon+HD+6950+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS H290F4GD Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,947 MHz,N/A,Black / Red,291 mm,https://www.amazon.com/s?k=HIS+H290F4GD+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100361BF4SR Radeon R9 290X 4 GB Graphics Card,,,Radeon R9 290X,4 GB,1000 MHz,1040 MHz,Black / Red,292 mm,https://www.amazon.com/s?k=Sapphire+100361BF4SR+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Club 3D royalKing Radeon R7 260X 2 GB Graphics Card,,,Radeon R7 260X,2 GB,N/A,1160 MHz,Black / Red,223 mm,https://www.amazon.com/s?k=Club+3D+royalKing+Radeon+R7+260X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond 7750PE51GLP Radeon HD 7750 1 GB Graphics Card,,,Radeon HD 7750,1 GB,800 MHz,N/A,Black / Silver,223 mm,https://www.amazon.com/s?k=Diamond+7750PE51GLP+Radeon+HD+7750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
ECS GTX650TI-1GR5-YFM GeForce GTX 650 Ti 1 GB Graphics Card,,,GeForce GTX 650 Ti,1 GB,928 MHz,N/A,Black / Silver,160 mm,https://www.amazon.com/s?k=ECS+GTX650TI-1GR5-YFM+GeForce+GTX+650+Ti+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS iCooler Turbo Radeon R7 260X 1 GB Graphics Card,,,Radeon R7 260X,1 GB,N/A,1075 MHz,Black / Blue,225 mm,https://www.amazon.com/s?k=HIS+iCooler+Turbo+Radeon+R7+260X+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HP B4J92AA GeForce GT 630 2 GB Graphics Card,,,GeForce GT 630,2 GB,N/A,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=HP+B4J92AA+GeForce+GT+630+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7750 1GBD5-HLEV2 Radeon HD 7750 1 GB Graphics Card,,,Radeon HD 7750,1 GB,800 MHz,N/A,Black / Red,167 mm,https://www.amazon.com/s?k=PowerColor+AX7750+1GBD5-HLEV2+Radeon+HD+7750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100355OC-2L Radeon HD 7850 2 GB Graphics Card,,,Radeon HD 7850,2 GB,920 MHz,N/A,Black / Silver,228 mm,https://www.amazon.com/s?k=Sapphire+100355OC-2L+Radeon+HD+7850+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100358-2L Radeon HD 7770 GHz Edition 1 GB Graphics Card,4.0,,Radeon HD 7770 GHz Edition,1 GB,950 MHz,N/A,Black / Silver,154 mm,https://www.amazon.com/s?k=Sapphire+100358-2L+Radeon+HD+7770+GHz+Edition+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Dual-X Radeon R9 270X 4 GB Graphics Card,4.7,,Radeon R9 270X,4 GB,1000 MHz,N/A,Black / Silver,228 mm,https://www.amazon.com/s?k=Sapphire+Dual-X+Radeon+R9+270X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R7240ACLH4 Radeon R7 240 2 GB Graphics Card,,,Radeon R7 240,2 GB,730 MHz,780 MHz,Black / Silver,175 mm,https://www.amazon.com/s?k=XFX+R7240ACLH4+Radeon+R7+240+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus DirectCU II Radeon R7 260 1 GB Graphics Card,3.0,,Radeon R7 260,1 GB,1000 MHz,N/A,Black / Red,220 mm,https://www.amazon.com/s?k=Asus+DirectCU+II+Radeon+R7+260+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 270X 4 GB Graphics Card,,,Radeon R9 270X,4 GB,1000 MHz,1050 MHz,Black / Silver,251 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+270X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-60413-10L GeForce GT 630 4 GB Graphics Card,,,GeForce GT 630,4 GB,700 MHz,N/A,Black / Orange,N/A,https://www.amazon.com/s?k=Zotac+ZT-60413-10L+GeForce+GT+630+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-70701-10M GeForce GTX 750 1 GB Graphics Card,4.0,,GeForce GTX 750,1 GB,1033 MHz,1111 MHz,Black / Orange,144 mm,https://www.amazon.com/s?k=Zotac+ZT-70701-10M+GeForce+GTX+750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R7240D51GXOC Radeon R7 240 1 GB Graphics Card,,,Radeon R7 240,1 GB,780 MHz,N/A,Black / Silver,167 mm,https://www.amazon.com/s?k=Diamond+R7240D51GXOC+Radeon+R7+240+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte WINDFORCE Radeon R9 290 4 GB Graphics Card,4.7,,Radeon R9 290,4 GB,947 MHz,N/A,Black / Silver,294 mm,https://www.amazon.com/s?k=Gigabyte+WINDFORCE+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Tri-X Radeon R9 290X 4 GB Graphics Card,5.0,,Radeon R9 290X,4 GB,1010 MHz,N/A,Black / Orange,305 mm,https://www.amazon.com/s?k=Sapphire+Tri-X+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100368DP Radeon R7 250 1 GB Graphics Card,,,Radeon R7 250,1 GB,800 MHz,N/A,Black / Silver,154 mm,https://www.amazon.com/s?k=Sapphire+100368DP+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AXR7 250X 1GBD5-HE Radeon R7 250X 1 GB Graphics Card,,,Radeon R7 250X,1 GB,1000 MHz,N/A,Black / Red,170 mm,https://www.amazon.com/s?k=PowerColor+AXR7+250X+1GBD5-HE+Radeon+R7+250X+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-70506-10P GeForce GTX 780 Ti 3 GB Graphics Card,,,GeForce GTX 780 Ti,3 GB,941 MHz,1006 MHz,Black / Orange,276 mm,https://www.amazon.com/s?k=Zotac+ZT-70506-10P+GeForce+GTX+780+Ti+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 01G-P3-2642-KR GeForce GT 640 1 GB Graphics Card,,,GeForce GT 640,1 GB,1124 MHz,N/A,Black,170 mm,https://www.amazon.com/s?k=EVGA+01G-P3-2642-KR+GeForce+GT+640+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA ACX GeForce GTX 750 1 GB Graphics Card,4.0,,GeForce GTX 750,1 GB,1229 MHz,1320 MHz,Black,228 mm,https://www.amazon.com/s?k=EVGA+ACX+GeForce+GTX+750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS H250XF1G Radeon R7 250X 1 GB Graphics Card,,,Radeon R7 250X,1 GB,1000 MHz,1000 MHz,Black / Blue,169 mm,https://www.amazon.com/s?k=HIS+H250XF1G+Radeon+R7+250X+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D iChill HerculeZ GeForce GTX 760 2 GB Graphics Card,,,GeForce GTX 760,2 GB,1060 MHz,1124 MHz,Black / Silver,295 mm,https://www.amazon.com/s?k=Inno3D+iChill+HerculeZ+GeForce+GTX+760+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 76XPH6DV6XSX GeForce GTX 760 2 GB Graphics Card,5.0,,GeForce GTX 760,2 GB,980 MHz,1033 MHz,Black,241 mm,https://www.amazon.com/s?k=KFA2+76XPH6DV6XSX+GeForce+GTX+760+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 HOF GeForce GTX 770 2 GB Graphics Card,,,GeForce GTX 770,2 GB,1150 MHz,1202 MHz,Black / White,288 mm,https://www.amazon.com/s?k=KFA2+HOF+GeForce+GTX+770+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 77XPH6DV6KXZ GeForce GTX 770 2 GB Graphics Card,5.0,,GeForce GTX 770,2 GB,1110 MHz,1163 MHz,Black / Blue,254 mm,https://www.amazon.com/s?k=KFA2+77XPH6DV6KXZ+GeForce+GTX+770+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 78XNH5DN8MSU GeForce GTX 780 3 GB Graphics Card,,,GeForce GTX 780,3 GB,967 MHz,1019 MHz,Blue / Silver,266 mm,https://www.amazon.com/s?k=KFA2+78XNH5DN8MSU+GeForce+GTX+780+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 HOF GeForce GTX 780 3 GB Graphics Card,,,GeForce GTX 780,3 GB,1006 MHz,1058 MHz,Black / Silver,289 mm,https://www.amazon.com/s?k=KFA2+HOF+GeForce+GTX+780+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7870 2GBD5-2DHV4E/OC Radeon HD 7870 GHz Edition 2 GB Graphics Card,4.0,,Radeon HD 7870 GHz Edition,2 GB,1030 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=PowerColor+AX7870+2GBD5-2DHV4E%2FOC+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100354XTL Radeon HD 7870 XT 2 GB Graphics Card,4.6,,Radeon HD 7870 XT,2 GB,925 MHz,N/A,Black / Blue,275 mm,https://www.amazon.com/s?k=Sapphire+100354XTL+Radeon+HD+7870+XT+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100354OC-2L Radeon HD 7870 GHz Edition 2 GB Graphics Card,4.8,,Radeon HD 7870 GHz Edition,2 GB,1050 MHz,N/A,Black / Blue,225 mm,https://www.amazon.com/s?k=Sapphire+100354OC-2L+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100358OCL Radeon HD 7770 GHz Edition 1 GB Graphics Card,,,Radeon HD 7770 GHz Edition,1 GB,1100 MHz,N/A,Black,183 mm,https://www.amazon.com/s?k=Sapphire+100358OCL+Radeon+HD+7770+GHz+Edition+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Club 3D CGAX-7876XT Radeon HD 7870 XT 2 GB Graphics Card,5.0,,Radeon HD 7870 XT,2 GB,925 MHz,N/A,Black / Red,268 mm,https://www.amazon.com/s?k=Club+3D+CGAX-7876XT+Radeon+HD+7870+XT+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-60902-10M GeForce GTX 660 2 GB Graphics Card,,,GeForce GTX 660,2 GB,1046 MHz,N/A,Black / Orange,191 mm,https://www.amazon.com/s?k=Zotac+ZT-60902-10M+GeForce+GTX+660+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sparkle 700025 GeForce GTX 650 Ti 1 GB Graphics Card,,,GeForce GTX 650 Ti,1 GB,928 MHz,N/A,Black,145 mm,https://www.amazon.com/s?k=Sparkle+700025+GeForce+GTX+650+Ti+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sparkle 700026 GeForce GTX 650 1 GB Graphics Card,,,GeForce GTX 650,1 GB,1124 MHz,N/A,Black,162 mm,https://www.amazon.com/s?k=Sparkle+700026+GeForce+GTX+650+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond 7850PE52GV Radeon HD 7850 2 GB Graphics Card,,,Radeon HD 7850,2 GB,860 MHz,N/A,Black / Red,208 mm,https://www.amazon.com/s?k=Diamond+7850PE52GV+Radeon+HD+7850+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS H785QT4G2M Radeon HD 7850 4 GB Graphics Card,,,Radeon HD 7850,4 GB,1000 MHz,N/A,Black / Blue,296 mm,https://www.amazon.com/s?k=HIS+H785QT4G2M+Radeon+HD+7850+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS H775QNT1G2M Radeon HD 7750 1 GB Graphics Card,,,Radeon HD 7750,1 GB,900 MHz,N/A,Black / Silver,231 mm,https://www.amazon.com/s?k=HIS+H775QNT1G2M+Radeon+HD+7750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI TWIN FROZR GeForce GTX 680 2 GB Graphics Card,,,GeForce GTX 680,2 GB,1006 MHz,N/A,Black / Silver,270 mm,https://www.amazon.com/s?k=MSI+TWIN+FROZR+GeForce+GTX+680+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI R6670-MD2GD3v2 Radeon HD 6670 2 GB Graphics Card,,,Radeon HD 6670,2 GB,800 MHz,N/A,Black / Silver,176 mm,https://www.amazon.com/s?k=MSI+R6670-MD2GD3v2+Radeon+HD+6670+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7750 2GBK3-H Radeon HD 7750 2 GB Graphics Card,,,Radeon HD 7750,2 GB,800 MHz,N/A,Black / Red,167 mm,https://www.amazon.com/s?k=PowerColor+AX7750+2GBK3-H+Radeon+HD+7750+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sparkle 700023 GeForce GTX 660 2 GB Graphics Card,,,GeForce GTX 660,2 GB,980 MHz,N/A,Black,242 mm,https://www.amazon.com/s?k=Sparkle+700023+GeForce+GTX+660+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7870 2GBD5-2DHPPV2E Radeon HD 7870 XT 2 GB Graphics Card,,,Radeon HD 7870 XT,2 GB,925 MHz,N/A,Black / Red,266 mm,https://www.amazon.com/s?k=PowerColor+AX7870+2GBD5-2DHPPV2E+Radeon+HD+7870+XT+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100356OCL Radeon HD 7790 1 GB Graphics Card,5.0,,Radeon HD 7790,1 GB,1075 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=Sapphire+100356OCL+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R779OC-1GD Radeon HD 7790 1 GB Graphics Card,3.5,,Radeon HD 7790,1 GB,1075 MHz,N/A,Black / Blue,223 mm,https://www.amazon.com/s?k=Gigabyte+GV-R779OC-1GD+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus HD7790-DC2OC-1GD5 Radeon HD 7790 1 GB Graphics Card,4.5,,Radeon HD 7790,1 GB,1075 MHz,N/A,Black / Red,216 mm,https://www.amazon.com/s?k=Asus+HD7790-DC2OC-1GD5+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI N650TiTF2GD5/OC BE GeForce GTX 650 Ti Boost 2 GB Graphics Card,5.0,,GeForce GTX 650 Ti Boost,2 GB,1033 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=MSI+N650TiTF2GD5%2FOC+BE+GeForce+GTX+650+Ti+Boost+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Galaxy 65NPH7DN7WGU BOOST GeForce GTX 650 Ti Boost 2 GB Graphics Card,5.0,,GeForce GTX 650 Ti Boost,2 GB,980 MHz,N/A,Black / Blue,214 mm,https://www.amazon.com/s?k=Galaxy+65NPH7DN7WGU+BOOST+GeForce+GTX+650+Ti+Boost+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-61103-10M GeForce GTX 650 Ti 2 GB Graphics Card,,,GeForce GTX 650 Ti,2 GB,1033 MHz,N/A,Black / Orange,153 mm,https://www.amazon.com/s?k=Zotac+ZT-61103-10M+GeForce+GTX+650+Ti+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7970 3GBD5-2DHPV Radeon HD 7970 3 GB Graphics Card,,,Radeon HD 7970,3 GB,925 MHz,N/A,Black / Red,284 mm,https://www.amazon.com/s?k=PowerColor+AX7970+3GBD5-2DHPV+Radeon+HD+7970+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100352MAC Radeon HD 7950 3 GB Graphics Card,,,Radeon HD 7950,3 GB,800 MHz,N/A,Black / White,278 mm,https://www.amazon.com/s?k=Sapphire+100352MAC+Radeon+HD+7950+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus GT620-1GD3-L-V2 GeForce GT 620 1 GB Graphics Card,,,GeForce GT 620,1 GB,700 MHz,N/A,Black / Silver,168 mm,https://www.amazon.com/s?k=Asus+GT620-1GD3-L-V2+GeForce+GT+620+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sparkle 700024 GeForce GTX 650 1 GB Graphics Card,,,GeForce GTX 650,1 GB,1098 MHz,N/A,Black / Blue,162 mm,https://www.amazon.com/s?k=Sparkle+700024+GeForce+GTX+650+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
